"","Organization Name English","Organization Name/ ორგანიზაცია","Organization Status","სერვისი/service tags for sheaghe ","ცენტრის დასახელება/name of the center","Program Name/ ქვეპროგრამა","Target Group/ სამიზნე ჯგუფი","Name of Contact Person / ხელმძღვანელი/საკონტაქტო პირი","Website/facebook","email/ელ-მისამართი","phone/ ტელეფონი","Region/რეგიონი","Municipality Name/ მისამართი/ადმ ერთ","Address/ მისამართი"
"195","Gudushauri Medical Center","აკად. ო. ღუდუშაურის სახ. ეროვნული სამედიცინო ცენტრი","შპს ","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები/საპროთეზო-ორთოპედიული","შშმ პირები (მ.შ.ბავშვები)","იოსებ ბრეგვაძე","http://gudushauri.ge/ ","info@gudushauri.ge","2-51-87-78;577-77-02-02","თბილისი","თბილისი","ლუბლიანას ქ. 18/20","41.7704323","44.7748777","ლუბლიანას  18/20","ლუბლიანას 18/20, თბილისი, , Georgia"
"196","Coalition for Independent Living","კოალიცია დამოუკიდებელი ცხოვრებისათვის","ა(ა)იპ","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","ეტლები","შშმ პირები (მ.შ.ბავშვები)","გია ძნელაძე","http://www.disability.ge/","g.dzneladze59@gmail.com","2-35-66-09","თბილისი","თბილისი","კედიას ქ. #7","41.7321835","44.7873183","კედიას  7","კედიას 7, თბილისი, , Georgia"
"197","""Kind-Smena"""," ,,კინდ-სმენა“","შპს","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","სმენის აპარატები;კოხლეარული იმპლანტი;რეაბილიტაცია","შშმ პირები (მ.შ.ბავშვები)","ივანე ქევანიშვილი, ალექსანდრე კობალაძე","","skobaladze@kind-smena.com.ge","2-34-52-55","თბილისი","თბილისი","თევდორე მღვდლის ქ. #13","41.7264817","44.7938185","თევდორე მღვდლის  13","თევდორე მღვდლის 13, თბილისი, , Georgia"
"200","""Smenadi""","ააიპ,,სმენადი""","ა(ა)იპ","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები/კოხლეარული იმპლანტი/რეაბილიტაცია","შშმ პირები (მ.შ.ბავშვები)","ირმა კილაძე","","irm.kiladze@yandex.ru","599-953-222","თბილისი","თბილისი","ქ. თბილისი. მცხეთის ქ. 2 შესახვევი.#3. ბინა 1","41.44273","45.79102"," მცხეთის  2 შესახვევი.3. ბინა 1","მცხეთის 2 შესახვევი.3. ბინა 1, თბილისი, , Georgia"
"201","Charity foundation Ai Ia","საქველმოქმედო ფონდი ,,აი-ია""","ა( ა)იპ","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები/კოხლეარული იმპლანტი/რეაბილიტაცია","შშმ პირები (მ.შ.ბავშვები)","ბადრი ბერაია","https://www.facebook.com/aiiafoundation/","info@aiia.org.ge","2-23-69-33","თბილისი","თბილისი","ქ. თბილისი. ბელიაშვილის ქ. #5","41.7614706","44.7799369"," ბელიაშვილის  5","ბელიაშვილის 5, თბილისი, , Georgia"
"202","""Akhali Khedva"""," ,,ახალი ხედვა""","შპს","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები უსინათლოთა ხელჯოხები","შშმ პირები (მ.შ.ბავშვები), ხანდაზმულები","გიორგი მონასელიძე","https://www.facebook.com/%E1%83%90%E1%83%AE%E1%83%90%E1%83%9A%E1%83%98-%E1%83%AE%E1%83%94%E1%83%93%E1%83%95%E1%83%90-Akhali-Khedva-484105871607243/","info@akhalikhedva.ge","2-18-25-38","თბილისი","თბილისი","ქ. თბილისი, გლდანი 2 მ/რ, კორპ.29. ბინა #2","41.44273","45.79102"," თბილისი, გლდანი 2 მ/რ, კორპ.29. ბინა 2","თბილისი, გლდანი 2 მ/რ, კორპ.29. ბინა 2, თბილისი, , Georgia"
"202","""GMP"""," „პი ემ ჯი”","შპს","ზრდასრულთა მომსახურება;Adult/ სერვისები ბავშვებისათვის; Children","","დამხმარე საშუალებები/ყავარჯნები, ხელჯოხ-ყავარჯნები, უსინათლოთა ხელჯოხები და გადასაადგილებელი ჩარჩოები","შშმ პირები (მ.შ.ბავშვები), ხანდაზმულები","ვასილ ქოჩლაძე","","medig@ymail.com","557-040-506","თბილისი","თბილისი","რობაქიძის ქ. # 7","41.7618474","44.7691269","რობაქიძის   7","რობაქიძის 7, თბილისი, , Georgia"
"204","Network of Victims of Violence","ძალადობის მსხვერპლთა ქსელი","ა(ა)იპ","ზრდასრულთა მომსახურება;Adult/ ","","დედათა და ბავშვთა თავშესაფარი","დედა, არასრულწლოვან შვილ(ებ)თან ერთად (48)","ნატო შავლაყაძე","http://ccy.ge/members/dzaladobisgan-dacvis-erovnuli-qseli/","","599570601","თბილისი","თბილისი","","41.6935247","44.8015019","",", თბილისი, , Georgia"
"205","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","ზრდასრულთა მომსახურება;Adult/ ","","დედათა და ბავშვთა თავშესაფარი","დედა, არასრულწლოვან შვილ(ებ)თან ერთად (48)","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge    tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","თბილისი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №11","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 11","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 11, თბილისი, , Georgia"
"206","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","ზრდასრულთა მომსახურება;Adult/ ","","მცირე საოჯახო ტიპის სახლი","დედა, არასრულწლოვან შვილ(ებ)თან ერთად (15)","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge    tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","ახაგაზრდობის გამზირი მე-3 შესახვევი სამხერეთ-დასავლეთი N12","41.44273","45.79102","ახაგაზრდობის გამზირი მე-3 შესახვევი სამხერეთ-დასავლეთი 12","ახაგაზრდობის გამზირი მე-3 შესახვევი სამხერეთ-დასავლეთი 12, ქუთაისი, იმერეთი, Georgia"
"207","Society ""Biliki""","საზოგადოება ""ბილიკი""","ა(ა)იპ","ზრდასრულთა მომსახურება;Adult/ ","ხაშური დედათა და ბავშვთა თავშესაფარი ბილიკი/Khashuri Shelter for mothers and children -Biliki","დედათა და ბავშვთა თავშესაფარი","დედა, არასრულწლოვან შვილ(ებ)თან ერთად (10)","მარინა მღებრიშვილი","https://www.facebook.com/societybiliki/; http://www.biliki.ge/index.php/ka-ge/","m.mgerbishvili@biliki.ge ","599 53 40 35 ","შიდა ქართლი","ხაშური","კახა მეტრეველის ქ.N23","41.44273","45.79102","კახა მეტრეველის 23","კახა მეტრეველის 23, ხაშური, შიდა ქართლი, Georgia"
"208","Tbilisi Balneological Resort","თბილისის ბალნეოლოგიური კურორტი","შპს ","ზრდასრულთა მომსახურება;Adult/ ","","ომის მონაწილეთა რეაბილიტაცია","ომის მონაწილეები","ნიკოლოზ სააკაშვილი","","","","თბილისი","თბილისი","გორგასალის ქ. №9","41.6647873","44.8710733","გორგასალის  9","გორგასალის 9, თბილისი, , Georgia"
"210","GPC","გეფა ","სს","სერვისები ბავშვებისათვის; Children","","კრიზისული დახმარება/კვება","ბავშვები 0-1 წლამდე ასაკის","კახაბერ ხაჩიძე","https://www.facebook.com/gpcvizrunoTsicocxleze/posts/1368150499926196","kakha.khachidze@gepha.com ","577 63 03 02","თბილისი","თბილისი","სანაპიროს N 6","41.6984433","44.805853","სანაპიროს  6","სანაპიროს 6, თბილისი, , Georgia"
"211","Aversi-Pharmacy","ავერსი–ფარმა","შპს ","სერვისები ბავშვებისათვის; Children","","კრიზისული დახმარება/კვება","ბავშვები 0-1 წლამდე ასაკის","ეკატერინე მიქელაძე","https://www.facebook.com/AversiPharma/;  https://www.aversi.ge/ka/","eka.mikeladze@aversi.ge","577 76 03 89","თბილისი","თბილისი","აღმაშენებლის N 148","41.71593475","44.7923694728847","აღმაშენებლის  148","აღმაშენებლის 148, თბილისი, , Georgia"
